Resume Link,履歴書リンク,
Resume link,履歴書リンク,
Retained,保持,
Retention Bonus,保持ボーナス,
Retirement Age (In Years),退職年齢（年）,
Return,戻る,
Return amount cannot be greater than unclaimed amount,返品金額は、請求額より大きくなることはできません,
Returned,返された,
Returned Amount,返された金額,
Review various other settings related to Employee Leaves and Expense Claim,従業員の休暇や費用の請求に関連する他のさまざまな設定を確認する,
Reviewer,レビュアー,
Reviewer Name,レビュアー名,
Revised CTC,改訂されたCTC,
Right,右,
Role,役割,
Role Allowed to Create Backdated Leave Application,バックデート休暇申請を作成することが許可されています,
Roster,名簿,
Roster Color,名簿の色,
Round Name,丸い名前,
Round off Work Experience,仕事の経験を丸くします,
Round to the Nearest Integer,最も近い整数に丸,
Rounded Total,丸い合計,
Rounded Total (Company Currency),丸い合計（会社の通貨）,
Rounding,丸め,
Route,ルート,
Route to the custom Job Application Webform,カスタムジョブアプリケーションWebformへのルート,
Row #{0}: Cannot set amount or formula for Salary Component {1} with Variable Based On Taxable Salary,行＃{0}：課税給与に基づいて変数を持つ給与コンポーネント{1}の金額または公式を設定できません,
Row #{0}: The {1} Component has the options {2} and {3} enabled.,行＃{0}：{1}コンポーネントには、{2}および{3}が有効になっているオプションがあります。,
Row #{0}: Timesheet amount will overwrite the Earning component amount for the Salary Component {1},行＃{0}：タイムシートの金額は、給与コンポーネントの収益コンポーネント額を上書きします{1},
Row No {0}: Amount cannot be greater than the Outstanding Amount against Expense Claim {1}. Outstanding Amount is {2},row no {0}：金額は、費用請求に対する未払いの金額よりも大きくなることはできません{1}。未払いの金額は{2}です,
Row {0}# Allocated amount {1} cannot be greater than unclaimed amount {2},row {0}＃割り当てられた金額{1}は、請求されていない金額{2}よりも大きくすることはできません,
Row {0}# Paid Amount cannot be greater than Encashment amount,row {0}＃支払額は現金額より大きくできません,
Row {0}# Paid Amount cannot be greater than Total amount,row {0}＃支払額は合計金額を超えることはできません,
Row {0}# Paid Amount cannot be greater than requested advance amount,row {0}＃支払額は、要求された事前額より大きくなることはできません,
Row {0}: Cost Center {1} does not belong to Company {2},row {0}：コストセンター{1}は会社{2}に属していません,
Row {0}: From (Year) can not be greater than To (Year),row {0}：（year）は（年）より大きくなることはできません,
Row {0}: Goal Score cannot be greater than 5,行{0}：ゴールスコアは5を超えることはできません,
Row {0}: Paid amount {1} is greater than pending accrued amount {2} against loan {3},row {0}：支払額{1}は、ローン{3}に対して保留中の未払額{2}よりも大きいです,
Row {0}: {1},row {0}：{1},
Row {0}: {1} is required in the expenses table to book an expense claim.,行{0}：{1}は、費用請求を予約するために費用表に必要です。,
Rules,ルール,
Salary,給料,
Salary Component,給与コンポーネント,
Salary Component ,給与コンポーネント,
Salary Component Account,給与コンポーネントアカウント,
Salary Component Type,給与コンポーネントタイプ,
Salary Component for timesheet based payroll.,タイムシートベースの給与計算の給与コンポーネント。,
Salary Component {0} is currently not used in any Salary Structure.,給与コンポーネント{0}は現在、給与構造では使用されていません。,
Salary Currency,給与通貨,
Salary Detail,給与の詳細,
Salary Details,給与の詳細,
Salary Expectation,給与の期待,
Salary Paid Per,給与ごとに支払われます,
Salary Payments Based On Payment Mode,支払いモードに基づく給与の支払い,
Salary Payments via ECS,ECSによる給与支払い,
Salary Range,給与範囲,
Salary Register,給与登録,
Salary Slip,給与スリップ,
Salary Slip Based on Timesheet,タイムシートに基づく給与スリップ,
Salary Slip ID,給与スリップID,
Salary Slip Leave,給与の滑り止め,
Salary Slip Loan,給与スリップローン,
Salary Slip Timesheet,給与スリップタイムシート,
Salary Slip already exists for {0} for the given dates,指定された日付の{0}に対して給与スリップはすでに存在します,
Salary Slip creation is queued. It may take a few minutes,給与スリップの作成がキューになっています。数分かかる場合があります,
Salary Slip of employee {0} already created for this period,この期間にすでに作成された従業員{0}の給与スリップ,
Salary Slip of employee {0} already created for time sheet {1},従業員の給与スリップ{0}既にタイムシートのために作成された{1},
Salary Slip submission is queued. It may take a few minutes,給与スリップの提出がキューになっています。数分かかる場合があります,
Salary Slip {0} failed for Payroll Entry {1},給与式{0}が給与エントリに失敗しました{1},
Salary Slip {0} failed. You can resolve the {1} and retry {0}.,給与スリップ{0}が失敗しました。 {1}とretry {0}を解決できます。,
Salary Slips Created,給与スリップが作成されました,
Salary Slips Submitted,給与スリップが提出されました,
"Salary Slips already exist for employees {}, and will not be processed by this payroll.",従業員にはすでに給与スリップが存在し、この給与によって処理されません。,
Salary Slips submitted for period from {0} to {1},給与スリップは、{0}から{1}までの期間提出されました,
Salary Structure,給与構造,
Salary Structure Assignment,給与構造の割り当て,
Salary Structure Assignment field,給与構造の割り当てフィールド,
Salary Structure Assignment for Employee already exists,従業員の給与構造の割り当てはすでに存在しています,
Salary Structure Missing,給与構造がありません,
Salary Structure must be submitted before submission of {0},{0}の提出前に給与構造を提出する必要があります,
Salary Structure not found for employee {0} and date {1},従業員の給与構造{0}と日付{1},
Salary Structure should have flexible benefit component(s) to dispense benefit amount,給与構造には、給付金額を分配するための柔軟な利益コンポーネントが必要です,
Salary Structure {0} does not belong to company {1},給与構造{0}は会社{1}に属していません,
Salary Structures updated successfully,給与構造は正常に更新されました,
Salary Withholding,給与源泉徴収,
Salary Withholding Cycle,給与源泉徴収サイクル,
Salary Withholding {0} already exists for employee {1} for the selected period,給与源泉徴収{0}は、選択した期間の従業員{1}にはすでに存在します,
"Salary already processed for period between {0} and {1}, Leave application period cannot be between this date range.",{0}と{1}の間に既に処理されている給与は、この日付範囲の間で適用期間を残すことはできません。,
Salary breakup based on Earning and Deduction.,収入と控除に基づく給与の分裂。,
"Salary components of type Provident Fund, Additional Provident Fund or Provident Fund Loan are not set up.",タイプの積立基金、追加の積立基金、または積立基金ローンの給与コンポーネントは設定されていません。,
Salary components should be part of the Salary Structure.,給与コンポーネントは給与構造の一部である必要があります。,
Salary slip emails have been enqueued for sending. Check {0} for status.,給与スリップの電子メールは送信のためにエンキューされています。 {0}を確認してください。,
Sales Invoice,販売請求書,
Same Company is entered more than once,同じ会社が複数回参加しています,
Sanctioned Amount,認可された金額,
Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,認可された金額は、{0}の請求額を超えることはできません。,
Saturday,土曜日,
Scheduled,スケジュール,
Scheduled On,スケジュール,
Score (0-5),スコア（0-5）,
Score Earned,獲得したスコア,
Score must be less than or equal to 5,スコアは5以下でなければなりません,
Scores,スコア,
Search for Jobs,ジョブを検索します,
Select Company,Companyを選択します,
Select Employees,従業員を選択します,
Select Interview Round First,最初にインタビューラウンドを選択します,
Select Interview first,最初にインタビューを選択してください,
Select Payment Account to make Bank Entry,支払いアカウントを選択して、銀行入力を行います,
Select Payroll Frequency.,給与頻度を選択します。,
Select Property,プロパティを選択します,
Select Shift Requests,Shiftリクエストを選択します,
Select Terms and Conditions,利用規約を選択します,
Select Users,ユーザーを選択します,
Select an employee to get the employee advance.,従業員を選択して、従業員を前進させます。,
Select the Employee for which you want to allocate leaves.,葉を割り当てたい従業員を選択します。,
Select the Employee.,従業員を選択します。,
"Select the Leave Type like Sick leave, Privilege Leave, Casual Leave, etc.",病気休暇、特権休暇、カジュアル休暇などの休暇タイプを選択します。,
Select the date after which this Leave Allocation will expire.,この休暇配分が期限切れになる日付を選択します。,
Select the date from which this Leave Allocation will be valid.,この休暇配分が有効になる日付を選択します。,
Select the end date for your Leave Application.,休暇申請の終了日を選択します。,
Select the start date for your Leave Application.,休暇申請の開始日を選択します。,
Select this if you want shift assignments to be automatically created indefinitely.,シフト割り当てを無期限に自動的に作成する場合は、これを選択します。,
"Select type of leave the employee wants to apply for, like Sick Leave, Privilege Leave, Casual Leave, etc.",選択したタイプの休暇従業員は、病気休暇、特権休暇、カジュアルな休暇など、申請したいと考えています。,
Select your Leave Approver i.e. the person who approves or rejects your leaves.,休暇承認者、つまり葉を承認または拒否する人を選択します。,
Select {0},{0}を選択します,
Self Appraisal,自己評価,
Self Appraisal Pending: {0},保留中の自己評価：{0},
Self Appraisal Score,自己評価スコア,
Self Score,自己スコア,
Self-Study,自己学習,
Self-approval for leaves is not allowed,葉の自己承認は許可されていません,
Seminar,セミナー,
Send Emails At,でメールを送信します,
Send Exit Questionnaire,出口アンケートを送信します,
Send Exit Questionnaires,出口アンケートを送信します,
Send Interview Feedback Reminder,インタビューのフィードバックリマインダーを送信します,
Send Interview Reminder,インタビューリマインダーを送信してください,
Send Leave Notification,休暇通知を送信します,
Sender,送信者,
Sender Email,送信者のメール,
Sending Failed due to missing email information for employee(s): {1},従業員の電子メール情報が欠落しているために失敗した送信：{1},
Sent,送信済み,
Sent Successfully: {0},正常に送信：{0},
Sep,9月,
Separation Activities,分離活動,
Separation Begins On,分離が始まります,
Series,シリーズ,
Service,サービス,
Service Details,サービスの詳細,
Service Expense,サービス費用,
Service Expenses,サービス費用,
Service Item,サービスアイテム,
Session Defaults,セッションのデフォルト,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.",上限と下限なしで「（年）」と「（年）」を0に設定します。,
Set Assignment Details,割り当ての詳細を設定します,
Set Leave Details,休暇の詳細を設定します,
Set Relieving Date for Employee: {0},従業員の救済日を設定する：{0},
Set filters to fetch employees,フィルターを設定して従業員を取得します,
Set opening balances for earnings and taxes from the previous employer,前の雇用主からの収入と税金のオープニングバランスを設定する,
Set optional filters to fetch employees in the appraisee list,Appraiseeリストに従業員を取得するためにオプションのフィルターを設定します,
Set the default account for the {0} {1},{0} {1}のデフォルトアカウントを設定します,
Set the frequency for holiday reminders,休日のリマインダーの頻度を設定します,
Set the properties that should be updated in the Employee master on promotion submission,プロモーションの提出時に従業員マスターで更新されるべきプロパティを設定します,
Set the status to {0} if required.,必要に応じてステータスを{0}に設定します。,
Set {0} for selected employees,選択した従業員に{0}を設定します,
Settings,設定,
Settings Missing,設定がありません,
Settle all Payables and Receivables before submission,提出する前に、すべての支払額と売掛金を解決します,
Settled,落ち着いた,
Shared document with the user {0} with 'Submit' permission,「送信」許可を使用して、ユーザー{0}とドキュメントを共有しました,
Shift,シフト,
Shift Actual End,実際の端をシフトします,
Shift Actual End Time,実際の終了時間をシフトします,
Shift Actual Start,実際の開始をシフトします,
Shift Actual Start Time,実際の開始時間をシフトします,
Shift Assignment,シフト割り当て,
Shift Assignment Details,割り当ての詳細をシフトします,
Shift Assignment Tool,シフト割り当てツール,
Shift Assignment: {0} created for Employee: {1},シフト割り当て：{0}従業員向けに作成：{1},
Shift Attendance,シフトの出席,
Shift Details,詳細をシフトします,
Shift End,シフトエンド,
Shift End Time,終了時間をシフトします,
Shift Location,シフトの場所,
Shift Request,シフトリクエスト,
Shift Request Approver,シフトリクエスト承認者,
Shift Request Filters,シフトリクエストフィルター,
Shift Requests ending before this date will be excluded.,この日付の前に終了するシフトリクエストは除外されます。,
Shift Requests starting after this date will be excluded.,この日付以降のシフトリクエストは除外されます。,
Shift Schedule,シフトスケジュール,
Shift Schedule Assignment,シフトスケジュールの割り当て,
Shift Settings,シフト設定,
Shift Start,シフト開始,
Shift Start Time,開始時間をシフトします,
Shift Status,シフトステータス,
Shift Timings,シフトタイミング,
Shift Tools,シフトツール,
Shift Type,シフトタイプ,
Shift has been successfully updated to {0}.,シフトは{0}に正常に更新されました。,
Show Employee,従業員を表示します,
Show Leave Balances in Salary Slip,給与スリップの休暇残高を表示します,
Show Leaves Of All Department Members In Calendar,カレンダーのすべての部門メンバーの葉を表示します,
Show Salary Slip,給与スリップを表示します,
Showing,表示,
Sick Leave,病気休暇,
Single Assignment,単一の割り当て,
Skill,スキル,
Skill Assessment,スキル評価,
Skill Name,スキル名,
Skills,スキル,
Skip Auto Attendance,自動出席をスキップします,
"Skipping Salary Structure Assignment for the following employees, as Salary Structure Assignment records already exists against them. {0}",給与構造の割り当て記録がすでに存在するため、次の従業員の給与構造の割り当てをスキップします。 {0},
Slack,スラック,
Slack channel opening application,Slackチャンネル開設申請,
Slack channel opening application participant list table,スラックチャネルオープニングアプリケーション参加者リストテーブル,
Slack for external users table,外部ユーザーのテーブルのスラック,
Source,ソース,
Source Name,ソース名,
Source and Rating,ソースと評価,
Source and target shifts cannot be the same,ソースとターゲットのシフトは同じではありません,
Sponsored Amount,スポンサー額,
Staffing Details,人員配置の詳細,
Staffing Plan,人員配置計画,
Staffing Plan Detail,人員配置計画の詳細,
Staffing Plan {0} already exist for designation {1},人員配置{0}は、指定のためにすでに存在します{1},
Standard Tax Exemption Amount,標準免税額,
Standard Working Hours,標準勤務時間,
Start,始める,
Start Date,開始日,
Start Time,開始時間,
"Start and end dates not in a valid Payroll Period, cannot calculate {0}",有効な給与期間ではなく開始日と終了日は、{0}を計算できません,
"Start and end dates not in a valid Payroll Period, cannot calculate {0}.",有効な給与期間ではなく開始日と終了日は、{0}を計算できません。,
Start date: {0},開始日：{0},
Start time and end time cannot be same.,開始時間と終了時間は同じではありません。,
Statistical Component,統計コンポーネント,
Status,状態,
Status for Other Half,他の半分のステータス,
Stock Options,ストックオプション,
Stop users from making Leave Applications on following days.,次の日にユーザーが休暇申請をするのを止めます。,
Strictly based on Log Type in Employee Checkin,従業員のチェックインのログタイプに厳密に基づいています,
Structures have been assigned successfully,構造は正常に割り当てられています,
Subject,主題,
Submission Date,提出日,
Submission Failed,提出に失敗しました,
Submission of {0} before {1} is not allowed,{1}の前に{0}の提出は許可されていません,
Submit,提出する,
Submit Feedback,フィードバックを送信します,
Submit Now,今すぐ送信してください,
Submit Proof,証明を提出します,
Submit Salary Slip,給与スリップを提出します,
Submit this Leave Application to confirm.,この休暇申請書を提出して確認してください。,
Submit this to create the Employee record,これを提出して、従業員の記録を作成します,
Submitted,提出,
Submitting Salary Slips and creating Journal Entry...,給与スリップを提出してジャーナルエントリを作成します...,
Submitting Salary Slips...,給与スリップを提出します...,
Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies,補助会社は、{2}の予算で{1}空席をすでに計画しています。 {0}の人員配置計画は、子会社のために計画されているよりも{3}の多くの空席と予算を割り当てる必要があります,
Success,成功,
Successfully created {0} for employees:,従業員向けに{0}を正常に作成しました：,
Successfully {0} {1} for the following employees:,次の従業員のために{0} {1}に成功します。,
Sum of all previous slabs,以前のすべてのスラブの合計,
Summarized View,要約されたビュー,
Sunday,日曜日,
Supplier,サプライヤー,
Suspended,一時停止中,
Sync {0},同期{0},
Syntax error,構文エラー,
Syntax error in condition: {0} in Income Tax Slab,条件の構文エラー：{0}所得税スラブ,
System Health,システムの健康,
System Manager,システムマネージャー,
Take Exact Completed Years,正確に完了した数年かかります,
Task,タスク,
Task Weight,タスクの重み,
Tax Deducted Till Date,これまで控除された税金,
Tax Exemption Category,免税カテゴリ,
Tax Exemption Declaration,免税宣言,
Tax Exemption Proofs,免税証明,
Tax on additional salary,追加の給与に税金,
Tax on flexible benefit,柔軟な利益に対する税金,
Taxable Earnings Till Date,これまでの課税収益,
Taxable Income Relief Threshold Limit,課税所得救済のしきい値制限,
Taxable Salary Slab,課税対象の給与スラブ,
Taxable Salary Slabs,課税対象の給与スラブ,
Taxes & Charges,税金と料金,
Taxes and Charges on Income Tax,所得税に対する税金と料金,
Taxi,タクシー,
Team Updates,チームの更新,
Template Name,テンプレート名,
Terms,条項,
Terms and Conditions,利用規約,
Thank you,ありがとう,
The currency of {0} should be same as the company's default currency. Please select another account.,{0}の通貨は、会社のデフォルト通貨と同じでなければなりません。別のアカウントを選択してください。,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,金額の給与コンポーネントが給与スリップの収益/控除に貢献する日付。,
The day of the month when leaves should be allocated,葉を割り当てるべき月の日,
The day(s) on which you are applying for leave are holidays. You need not apply for leave.,休暇を申請する日は休日です。休暇を申請する必要はありません。,
The days between {0} to {1} are not valid holidays.,{0}から{1}の間の日は有効な休日ではありません。,
The first Approver in the list will be set as the default Approver.,リストの最初の承認者は、デフォルトの承認者として設定されます。,
The fraction of Daily Salary per Leave should be between 0 and 1,休暇ごとの毎日の給与の割合は0〜1の間でなければなりません,
The fraction of daily wages to be paid for half-day attendance,半日の出席に対して支払われる毎日の賃金の割合,
The metrics for this report are calculated based on the {0}. Please set {0} in {1}.,このレポートのメトリックは、{0}に基づいて計算されます。 {1}に{0}を設定してください。,
The metrics for this report are calculated based on {0}. Please set {0} in {1}.,このレポートのメトリックは、{0}に基づいて計算されます。 {1}に{0}を設定してください。,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",従業員にメールで送信される給与スリップはパスワード保護され、パスワードはパスワードポリシーに基づいて生成されます。,
The time after the shift start time when check-in is considered as late (in minutes).,チェックインが遅い（数分で）と見なされるシフト開始時間後の時間。,
The time before the shift end time when check-out is considered as early (in minutes).,チェックアウトが早期（数分で）と見なされるシフト終了時間の前の時間。,
The time before the shift start time during which Employee Check-in is considered for attendance.,従業員のチェックインが出席のために検討されるシフト開始時間の前の時間。,
Theory,理論,
There are more holidays than working days this month.,今月の営業日よりも多くの休日があります。,
There are no vacancies under staffing plan {0},人員配置計画の下に空席はありません{0},
There is no Salary Structure assigned to {0}. First assign a Salary Stucture.,{0}に割り当てられた給与構造はありません。最初に給与の構造を割り当てます。,
There's no Employee with Salary Structure: {0}. Assign {1} to an Employee to preview Salary Slip,給与構造の従業員はいません：{0}。 {1}を従業員に割り当てて、給与スリップをプレビューします,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.",これらの葉は会社によって許可されている休日ですが、利用することは従業員にとってオプションです。,
This action will prevent making changes to the linked appraisal feedback/goals.,このアクションは、リンクされた評価フィードバック/目標を変更するのを防ぎます。,
"This check-in is outside assigned shift hours and will not be considered for attendance. If a shift is assigned, adjust its time window and Fetch Shift again.",このチェックインは、割り当てられたシフト時間外であり、出席者とは考慮されません。シフトが割り当てられている場合は、タイムウィンドウを調整し、再度シフトを取得します。,
This compensatory leave will be applicable from {0}.,この代償休暇は{0}から適用されます。,
This employee already has a log with the same timestamp.{0},この従業員はすでに同じタイムスタンプを持つログを持っています。{0},
This error can be due to invalid formula or condition.,このエラーは、式または条件が無効なためです。,
This error can be due to invalid syntax.,このエラーは、無効な構文によるものである可能性があります。,
This error can be due to missing or deleted field.,このエラーは、フィールドの欠落または削除によるものです。,
This field allows you to set the maximum number of consecutive leaves an Employee can apply for.,このフィールドを使用すると、従業員が申請できる連続した葉の最大数を設定できます。,
This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy,このフィールドを使用すると、休暇ポリシーを作成しながら、この休暇タイプに毎年割り当てることができる葉の最大数を設定できます,
This is based on the attendance of this Employee,これは、この従業員の出席に基づいています,
This method is only meant for developer mode,この方法は、開発者モードのみを目的としています,
This will submit Salary Slips and create accrual Journal Entry. Do you want to proceed?,これにより、給与スリップが提出され、発生ジャーナルエントリが作成されます。先に進みたいですか？,
Thursday,木曜日,
Time,時間,
Time Interval,時間間隔,
Time Sheet,タイムシート,
Time after the end of shift during which check-out is considered for attendance.,チェックアウトが出席のために検討されるシフトの終了後の時間。,
Time taken to fill the open positions,オープンポジションを埋めるのに時間がかかります,
Time to Fill,埋める時間,
Timelines,タイムライン,
Timesheet,タイムシート,
Timesheet Details,タイムシートの詳細,
Timing,タイミング,
Title,タイトル,
To,に,
To Amount,金額,
To Date,現在まで,
To Date cannot be before From Date,これまでには、これまでにないことはできません,
To Date should be greater than From Date,現在までには、これよりも大きくなければなりません,
To Time,時間に,
To User,ユーザーに,
"To allow this, enable {0} under {1}.",これを許可するには、{1}の下で{0}を有効にします。,
To apply for a Half Day check 'Half Day' and select the Half Day Date,半日を申請するには、「半日」を確認し、半日の日付を選択してください,
To date can not be equal or less than from date,これまでには、これまでに等しくないか、,
To date can not be greater than employee's relieving date.,現在までに、従業員の救済日よりも大きくなることはできません。,
To date can not be less than from date,現在までには、これまでではありません,
To date can not greater than employee's relieving date,現在までに、従業員の緩和日よりも大きくはありません,
To date cannot be before from date,これまでには、これまでにないことはできません,
"To overwrite the salary component amount for a tax component, please enable {0}",税コンポーネントの給与コンポーネントの金額を上書きするには、{0}を有効にしてください,
To(Year),to（year）,
To(Year) year can not be less than From(year),（年）の年は（年）以上になることはできません,
Today is {0}'s birthday 🎉,今日は{0}の誕生日です,
Today {0} at our Company! 🎉,今日{0}私たちの会社で！ 🎉,
Today {0} completed {1} year(s) at our Company! 🎉,今日{0}私たちの会社で{1}年を完了しました！ 🎉,
Toggle Full Width,全幅を切り替えます,
Toggle Theme,テーマを切り替えます,
Total,合計,
Total Absent,合計不在,
Total Actual Amount,総実際の金額,
Total Advance Amount,総前払い金額,
Total Allocated Leave(s),総割り当て休暇,
Total Allocated Leaves,総割り当てられた葉,
Total Amount,合計金額,
Total Amount Reimbursed,合計金額が払い戻されました,
Total Amount cannot be zero,総額はゼロになりません,
Total Asset Recovery Cost,総資産回収コスト,
Total Billed Hours,合計請求時間,
Total Claimed Amount,総額,
Total Declared Amount,合計宣言額,
Total Deduction,総控除,
Total Deduction (Company Currency),総控除（会社の通貨）,
Total Early Exits,総早期出口,
Total Earning,総収益,
Total Earnings,総収益,
Total Estimated Budget,総推定予算,
Total Estimated Cost,総推定コスト,
Total Exemption Amount,総免除額,
Total Expense Amount,総費用額,
Total Expense Claim (via Expense Claim),総費用請求（費用請求による）,
Total Expense Claim (via Expense Claims),総費用請求（費用請求を介して）,
Total Goal Score,合計ゴールスコア,
Total Gross Pay,総総賃金,
Total Holidays,総休暇,
Total Hours (T),合計時間（t）,
Total Income Tax,総所得税,
Total Interest Amount,総金額,
Total Late Entries,総遅延エントリ,
Total Leave Days,総休暇日,
Total Leaves,総葉,
Total Leaves ({0}),総葉（{0}）,
Total Leaves Allocated,総葉が割り当てられます,
Total Leaves Encashed,総葉が獲得されました,
Total Loan Repayment,総ローンの返済,
Total Net Pay,総純支払い,
Total Non-Billed Hours,合計非請求時間,
Total Payable Amount,総支払額,
Total Payment,総支払い,
Total Present,総存在,
Total Principal Amount,総元本,
Total Receivable Amount,総売買額,
Total Resignations,総辞任,
Total Sanctioned Amount,総認可額,
Total Score,合計スコア,
Total Self Score,総自己スコア,
Total Taxes and Charges,総税と料金,
Total Working Hours,合計労働時間,
Total advance amount cannot be greater than total sanctioned amount,総アドバンス額は総認可額を大きくすることはできません,
Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period,総割り当てられた葉は、期間中の従業員{1}の{0}休暇タイプに許可される最大割り当て以上です,
Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,総割り当てられた葉{0}は、期間中にすでに承認された葉{1}よりも少ないことはできません,
Total flexible benefit component amount {0} should not be less than max benefits {1},合計柔軟な利益コンポーネントの量{0}は最大利益{1}よりも小さいはずです,
Total in words,言葉で合計,
Total in words (Company Currency),単語の合計（会社の通貨）,
Total leaves allocated cannot exceed annual allocation of {0}.,割り当てられた総葉は、{0}の年間割り当てを超えることはできません。,
Total leaves allocated is mandatory for Leave Type {0},割り当てられた総葉は、休暇タイプ{0}に必須です,
Total percentage against cost centers should be 100,コストセンターに対する合計割合は100でなければなりません,
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,年の初め（給与期間または会計年度）から現在の給与スリップの終了日まで、この従業員のこのコンポーネントに対して予約された総給与。,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,月の初めから現在の給与スリップの終了日まで、この従業員向けに予約された合計給与。,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,年の初め（給与期間または会計年度）から現在の給与スリップの終了日まで、この従業員の総給与が予約されました。,
"Total weightage for all {0} must add up to 100. Currently, it is {1}%",すべての{0}の合計重量は100になる必要があります。現在、{1}％です,
Total working Days Per Year,年間合計勤務日,
Total working hours should not be greater than max working hours {0},合計労働時間は最大労働時間より大きくはない{0},
Totals,合計,
Train,電車,
Trainer Email,トレーナーのメール,
Trainer Name,トレーナー名,
Training,トレーニング,
Training Date,トレーニング日,
Training Event,トレーニングイベント,
Training Event Employee,トレーニングイベントの従業員,
Training Event:,トレーニングイベント：,
Training Events,トレーニングイベント,
Training Feedback,トレーニングフィードバック,
Training Program,トレーニングプログラム,
Training Result,トレーニング結果,
Training Result Employee,トレーニング結果の従業員,
Trainings,トレーニング,
Transaction Date,取引日,
Transaction Name,トランザクション名,
Transaction Type,トランザクションタイプ,
Transactions,トランザクション,
Transactions cannot be created for an Inactive Employee {0}.,非アクティブな従業員{0}に対してトランザクションを作成することはできません。,
Transfer Date,転送日,
Travel,旅行,
Travel Advance Required,旅行の前進が必要です,
Travel From,旅行,
Travel Funding,旅行資金,
Travel Itinerary,旅行の旅程,
Travel Request,旅行リクエスト,
Travel Request Costing,旅行リクエストのコスト,
Travel To,旅行,
Travel Type,旅行タイプ,
Tuesday,火曜日,
Type,タイプ,
Type of Proof,証明の種類,
Unable to find Salary Component {0},給与コンポーネントを見つけることができません{0},
Unable to retrieve your location,あなたの場所を取得できません,
Unarchive,未アーティ,
Unclaimed Amount,請求額,
Under Review,レビュー中,
Unlink Payment,支払いを解除します,
Unlinked Attendance record from Employee Checkins: {},従業員のチェックインからのリンクされていない出席記録：{},
Unlinked logs,リンクされていないログ,
Unmarked Attendance for days,何日もマークされていない出席者,
Unmarked Check-in Logs Found,マークのないチェックインログが見つかりました,
Unmarked Days,マークのない日,
Unmarked Employee Header,マークされていない従業員ヘッダー,
Unmarked Employees HTML,マークされていない従業員HTML,
Unmarked days,マークのない日,
Unpaid,未払い,
Unpaid Expense Claim,未払いの費用請求,
Unsettled,不安定,
Unsettled Transactions,不安定なトランザクション,
Unsubmitted Appraisals,住宅のない評価,
Untracked Hours,追跡されていない時間,
Untracked Hours (U),追跡されていない時間（u）,
Unused leaves,未使用の葉,
Upcoming Holidays Reminder,今後の休日のリマインダー,
Upcoming Shifts,今後のシフト,
Update,アップデート,
Update Job Applicant,求職者を更新します,
Update Progress,進捗状況を更新します,
Update Response,応答を更新します,
Update Salary Structures,給与構造を更新します,
Update Status,ステータスを更新します,
Updated status from {0} to {1} for date {2} in the attendance record {3},出席記録の日付{2}の{0}から{1}に{0}から{1}に更新された{3},
Updated the Job Applicant status to {0},求職者のステータスを{0}に更新しました,
Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2},リンクされた求人申請者{1}の求人{0}のステータスを{2}に更新しました,
Updated the status of linked Job Applicant {0} to {1},リンクされた求職者{0}のステータスを{1}に更新しました,
Upload Attendance,出席をアップロードします,
Upload HTML,HTMLをアップロードします,
Upload images or documents,画像またはドキュメントをアップロードします,
Upper Range,上の範囲,
Used Leave(s),中古休暇,
Used Leaves,使用済みの葉,
User,ユーザー,
User Settings,ユーザー設定,
Users,ユーザー,
Utilization,利用,
Vacancies,欠員,
Vacancies cannot be lower than the current openings,空室は現在の開口部よりも低くすることはできません,
Vacancies fulfilled,空室が満たされました,
Validate Attendance,出席者を検証します,
Validating Employee Attendance...,従業員の出席の検証...,
Value / Description,値 /説明,
Value missing,欠落している値,
Variable,変数,
Variable Based On Taxable Salary,課税対象の給与に基づく変数,
Vegetarian,ベジタリアン,
Vehicle,車両,
Vehicle Expenses,車両費用,
Vehicle Log,車両ログ,
Vehicle Service,車両サービス,
Vehicle Service Item,車両サービスアイテム,
View,ビュー,
View Goals,目標を表示します,
View Ledger,元帳を表示します,
View List,リストを表示します,
View Website,ウェブサイトを見る,
Violet,バイオレット,
WARNING: Loan Management module has been separated from ERPNext.,警告：ローン管理モジュールはERPNextから分離されています。,
Walk In,入ってください,
Warning,警告,
Warning: Insufficient leave balance for Leave Type {0} in this allocation.,警告：この割り当てでは、休暇のバランスが不十分です{0}。,
Warning: Insufficient leave balance for Leave Type {0}.,警告：休暇のバランスが不十分である{0}。,
